cell_id,cell_type
131_2489,Cancer Epithelial
131_2490,Cancer Epithelial
131_2491,Cancer Epithelial
131_2492,Cancer Epithelial
131_2493,Cancer Epithelial
131_2494,Cancer Epithelial
131_2495,Cancer Epithelial
131_2496,Cancer Epithelial
131_2497,Cancer Epithelial
131_2498,Cancer Epithelial
131_2499,CAFs
131_2500,Cancer Epithelial
131_2501,Cancer Epithelial
131_2502,Cancer Epithelial
131_2503,Cancer Epithelial
131_2504,CAFs
131_2506,CAFs
131_2507,Cancer Epithelial
131_2508,Cancer Epithelial
131_2509,Cancer Epithelial
131_2510,Cancer Epithelial
131_2511,Cancer Epithelial
131_2512,Cancer Epithelial
131_2513,Cancer Epithelial
131_2514,CAFs
131_2515,Cancer Epithelial
131_2516,Cancer Epithelial
131_2517,Cancer Epithelial
131_2518,Cancer Epithelial
131_2519,CAFs
131_2520,Cancer Epithelial
131_2521,Cancer Epithelial
131_2522,Cancer Epithelial
131_2523,Cancer Epithelial
131_2524,Cancer Epithelial
131_2525,Cancer Epithelial
131_2526,Cancer Epithelial
131_2527,CAFs
131_2528,Cancer Epithelial
131_2529,Cancer Epithelial
131_2530,Cancer Epithelial
131_2531,Cancer Epithelial
131_2532,Cancer Epithelial
131_2533,Cancer Epithelial
131_2534,Cancer Epithelial
131_2535,CAFs
131_2536,Cancer Epithelial
131_2537,Cancer Epithelial
131_2538,Cancer Epithelial
131_2539,Cancer Epithelial
131_2541,Cancer Epithelial
131_2542,CAFs
131_2543,CAFs
131_2544,CAFs
131_2545,CAFs
131_2546,Cancer Epithelial
131_2547,Cancer Epithelial
131_2548,Cancer Epithelial
131_2549,CAFs
131_2550,Cancer Epithelial
131_2551,Cancer Epithelial
131_2552,Cancer Epithelial
131_2553,Cancer Epithelial
131_2554,Cancer Epithelial
131_2555,Cancer Epithelial
131_2556,Cancer Epithelial
131_2557,Cancer Epithelial
131_2558,Cancer Epithelial
131_2559,Cancer Epithelial
131_2560,Cancer Epithelial
131_2561,Cancer Epithelial
131_2562,CAFs
131_2563,CAFs
131_2564,Cancer Epithelial
131_2565,Cancer Epithelial
131_2566,Cancer Epithelial
131_2567,Cancer Epithelial
131_2568,Cancer Epithelial
131_2569,Cancer Epithelial
131_2570,Cancer Epithelial
131_2571,Cancer Epithelial
131_2572,Cancer Epithelial
131_2573,CAFs
131_2574,Cancer Epithelial
131_2575,CAFs
131_2576,Cancer Epithelial
131_2577,CAFs
131_2578,CAFs
131_2579,CAFs
131_2580,CAFs
131_2581,Cancer Epithelial
131_2582,Cancer Epithelial
131_2583,Cancer Epithelial
131_2584,Cancer Epithelial
131_2585,Cancer Epithelial
131_2586,CAFs
131_2587,Cancer Epithelial
131_2588,Cancer Epithelial
131_2589,CAFs
131_2590,Cancer Epithelial
131_2591,Cancer Epithelial
131_2592,CAFs
131_2593,Cancer Epithelial
131_2594,Cancer Epithelial
131_2595,Cancer Epithelial
131_2596,Cancer Epithelial
131_2597,CAFs
131_2598,CAFs
131_2599,CAFs
131_2600,CAFs
131_2601,CAFs
131_2602,CAFs
131_2603,CAFs
131_2604,Cancer Epithelial
131_2605,Cancer Epithelial
131_2606,Cancer Epithelial
131_2607,Cancer Epithelial
131_2608,Cancer Epithelial
131_2609,Cancer Epithelial
131_2610,Cancer Epithelial
131_2611,Cancer Epithelial
131_2612,CAFs
131_2613,Cancer Epithelial
131_2614,Cancer Epithelial
131_2615,Cancer Epithelial
131_2616,Cancer Epithelial
131_2617,CAFs
131_2618,CAFs
131_2619,Cancer Epithelial
131_2620,Cancer Epithelial
131_2621,Cancer Epithelial
131_2622,Cancer Epithelial
131_2623,Cancer Epithelial
131_2624,Cancer Epithelial
131_2625,Cancer Epithelial
131_2626,Cancer Epithelial
131_2627,Cancer Epithelial
131_2628,Cancer Epithelial
131_2629,Cancer Epithelial
131_2630,Cancer Epithelial
131_2631,CAFs
131_2632,Cancer Epithelial
131_2633,CAFs
131_2634,CAFs
131_2635,Cancer Epithelial
131_2636,Cancer Epithelial
131_2637,Cancer Epithelial
131_2638,CAFs
131_2639,Cancer Epithelial
131_2640,CAFs
131_2641,Cancer Epithelial
131_2642,Cancer Epithelial
131_2643,Cancer Epithelial
131_2644,Cancer Epithelial
131_2645,Cancer Epithelial
131_2646,Cancer Epithelial
131_2647,Cancer Epithelial
131_2648,Cancer Epithelial
131_2649,Cancer Epithelial
131_2650,Cancer Epithelial
131_2651,Cancer Epithelial
131_2652,Cancer Epithelial
131_2653,Cancer Epithelial
131_2654,Cancer Epithelial
131_2655,Cancer Epithelial
131_2656,Cancer Epithelial
131_2657,CAFs
131_2658,Endothelial
131_2659,Cancer Epithelial
131_2660,Cancer Epithelial
131_2661,Cancer Epithelial
131_2662,Cancer Epithelial
131_2663,Cancer Epithelial
131_2664,Cancer Epithelial
131_2665,Cancer Epithelial
131_2666,Cancer Epithelial
131_2667,Cancer Epithelial
131_2668,Cancer Epithelial
131_2669,Cancer Epithelial
131_2670,Cancer Epithelial
131_2671,Cancer Epithelial
131_2672,Cancer Epithelial
131_2673,CAFs
131_2674,CAFs
131_2675,Cancer Epithelial
131_2676,Cancer Epithelial
131_2677,Cancer Epithelial
131_2678,Cancer Epithelial
131_2679,Cancer Epithelial
131_2680,Cancer Epithelial
131_2681,Cancer Epithelial
131_2682,Cancer Epithelial
131_2683,Cancer Epithelial
131_2684,CAFs
131_2685,Cancer Epithelial
131_2686,Cancer Epithelial
131_2687,Cancer Epithelial
131_2688,Cancer Epithelial
131_2689,Cancer Epithelial
131_2690,Cancer Epithelial
131_2691,Cancer Epithelial
131_2692,Cancer Epithelial
131_2693,Cancer Epithelial
131_2694,CAFs
131_2695,Cancer Epithelial
131_2696,CAFs
131_2697,Cancer Epithelial
131_2698,Cancer Epithelial
131_2699,CAFs
131_2700,Cancer Epithelial
131_2701,Cancer Epithelial
131_2702,CAFs
131_2703,Cancer Epithelial
131_2704,Cancer Epithelial
131_2705,Cancer Epithelial
131_2706,Cancer Epithelial
131_2707,CAFs
131_2708,Cancer Epithelial
131_2709,Cancer Epithelial
131_2710,CAFs
131_2711,CAFs
131_2712,Cancer Epithelial
131_2713,Cancer Epithelial
131_2714,CAFs
131_2715,Cancer Epithelial
131_2716,Cancer Epithelial
131_2717,CAFs
131_2718,Cancer Epithelial
131_2719,Cancer Epithelial
131_2720,Cancer Epithelial
131_2721,Cancer Epithelial
131_2722,CAFs
131_2723,CAFs
131_2724,CAFs
131_2725,Cancer Epithelial
131_2726,Cancer Epithelial
131_2727,Cancer Epithelial
131_2728,CAFs
131_2729,Cancer Epithelial
131_2730,CAFs
131_2731,CAFs
131_2732,Cancer Epithelial
131_2733,CAFs
131_2734,Cancer Epithelial
131_2735,Cancer Epithelial
131_2736,CAFs
131_2737,Cancer Epithelial
131_2738,CAFs
131_2739,CAFs
131_2740,Cancer Epithelial
131_2741,Cancer Epithelial
131_2742,CAFs
131_2743,Cancer Epithelial
131_2744,Cancer Epithelial
131_2745,Cancer Epithelial
131_2746,CAFs
131_2747,CAFs
131_2748,Cancer Epithelial
131_2749,CAFs
131_2750,Cancer Epithelial
131_2751,Cancer Epithelial
131_2752,CAFs
131_2753,CAFs
131_2754,Cancer Epithelial
131_2755,Cancer Epithelial
131_2756,Cancer Epithelial
131_2757,Cancer Epithelial
131_2758,CAFs
131_2759,CAFs
131_2760,CAFs
131_2761,Cancer Epithelial
131_2762,Cancer Epithelial
131_2763,Cancer Epithelial
131_2764,Cancer Epithelial
131_2765,Cancer Epithelial
131_2766,Cancer Epithelial
131_2767,Cancer Epithelial
131_2768,Cancer Epithelial
131_2769,Cancer Epithelial
131_2770,Cancer Epithelial
131_2771,CAFs
131_2772,Cancer Epithelial
131_2773,Cancer Epithelial
131_2774,CAFs
131_2775,Cancer Epithelial
131_2776,CAFs
131_2777,Cancer Epithelial
131_2778,Cancer Epithelial
131_2779,Cancer Epithelial
131_2780,Cancer Epithelial
131_2781,Endothelial
131_2782,Cancer Epithelial
131_2783,Cancer Epithelial
131_2784,Cancer Epithelial
131_2785,Cancer Epithelial
131_2786,CAFs
131_2787,Cancer Epithelial
131_2788,Cancer Epithelial
131_2789,Cancer Epithelial
131_2790,CAFs
131_2791,Cancer Epithelial
131_2792,Cancer Epithelial
131_2793,Cancer Epithelial
131_2794,Cancer Epithelial
131_2795,Cancer Epithelial
131_2796,Cancer Epithelial
131_2797,Cancer Epithelial
131_2798,Cancer Epithelial
131_2799,CAFs
131_2800,Cancer Epithelial
131_2801,Cancer Epithelial
131_2802,Cancer Epithelial
131_2803,CAFs
131_2804,Cancer Epithelial
131_2805,CAFs
131_2806,Cancer Epithelial
131_2807,Cancer Epithelial
131_2808,Cancer Epithelial
131_2809,Cancer Epithelial
131_2810,Cancer Epithelial
131_2811,Cancer Epithelial
131_2812,Cancer Epithelial
131_2813,CAFs
131_2814,CAFs
131_2815,CAFs
131_2816,Cancer Epithelial
131_2817,Cancer Epithelial
131_2818,CAFs
131_2819,Cancer Epithelial
131_2820,Cancer Epithelial
131_2821,Cancer Epithelial
131_2822,CAFs
131_2823,Cancer Epithelial
131_2824,Cancer Epithelial
131_2825,Cancer Epithelial
131_2826,CAFs
131_2827,CAFs
131_2828,Cancer Epithelial
131_2829,Cancer Epithelial
131_2830,Cancer Epithelial
131_2831,CAFs
131_2832,CAFs
131_2833,Cancer Epithelial
131_2834,Cancer Epithelial
131_2835,Cancer Epithelial
131_2837,CAFs
131_2838,Cancer Epithelial
131_2839,Cancer Epithelial
131_2840,Cancer Epithelial
131_2841,Cancer Epithelial
131_2842,CAFs
131_2843,CAFs
131_2844,Cancer Epithelial
131_2845,Cancer Epithelial
131_2846,Cancer Epithelial
131_2847,Cancer Epithelial
131_2848,CAFs
131_2849,Cancer Epithelial
131_2850,CAFs
131_2851,Cancer Epithelial
131_2852,Cancer Epithelial
131_2853,Cancer Epithelial
131_2854,Cancer Epithelial
131_2855,Cancer Epithelial
131_2856,Cancer Epithelial
131_2857,Cancer Epithelial
131_2858,Cancer Epithelial
132_1,Cancer Epithelial
132_2,Cancer Epithelial
132_3,Cancer Epithelial
132_4,Plasmablasts
132_5,PVL
132_6,CAFs
132_7,Cancer Epithelial
132_8,Cancer Epithelial
132_9,Cancer Epithelial
132_10,Cancer Epithelial
132_11,CAFs
132_12,Cancer Epithelial
132_13,Cancer Epithelial
132_14,Cancer Epithelial
132_15,Cancer Epithelial
132_16,Cancer Epithelial
132_17,Cancer Epithelial
132_18,Cancer Epithelial
132_19,Cancer Epithelial
132_20,Cancer Epithelial
132_21,Cancer Epithelial
132_22,Cancer Epithelial
132_23,CAFs
132_24,CAFs
132_25,Cancer Epithelial
132_26,Endothelial
132_27,Cancer Epithelial
132_28,Cancer Epithelial
132_29,Cancer Epithelial
132_30,Cancer Epithelial
132_31,Cancer Epithelial
132_32,Cancer Epithelial
132_33,Cancer Epithelial
132_34,Cancer Epithelial
132_35,Cancer Epithelial
132_36,Cancer Epithelial
132_37,Cancer Epithelial
132_38,Cancer Epithelial
132_39,Cancer Epithelial
132_40,Cancer Epithelial
132_41,Cancer Epithelial
132_42,Cancer Epithelial
132_43,Cancer Epithelial
132_44,Cancer Epithelial
132_45,Cancer Epithelial
132_46,Cancer Epithelial
132_47,Cancer Epithelial
132_48,Cancer Epithelial
132_49,Cancer Epithelial
132_50,Cancer Epithelial
132_51,CAFs
132_52,Cancer Epithelial
132_53,CAFs
132_54,Cancer Epithelial
132_55,Cancer Epithelial
132_56,Cancer Epithelial
132_57,Cancer Epithelial
132_58,Cancer Epithelial
132_59,Cancer Epithelial
132_60,Cancer Epithelial
132_61,CAFs
132_62,Cancer Epithelial
132_63,Cancer Epithelial
132_64,Cancer Epithelial
132_65,Cancer Epithelial
132_66,Cancer Epithelial
132_67,Cancer Epithelial
132_68,CAFs
132_69,Cancer Epithelial
132_70,Cancer Epithelial
132_71,Cancer Epithelial
132_72,CAFs
132_73,Cancer Epithelial
132_74,Cancer Epithelial
132_75,Cancer Epithelial
132_76,CAFs
132_77,Cancer Epithelial
132_78,Cancer Epithelial
132_79,Cancer Epithelial
132_80,Cancer Epithelial
132_81,Cancer Epithelial
132_82,CAFs
132_83,Cancer Epithelial
132_84,Cancer Epithelial
132_85,Cancer Epithelial
132_86,Cancer Epithelial
132_87,Myeloid
132_88,Cancer Epithelial
132_89,Cancer Epithelial
132_90,CAFs
132_91,Cancer Epithelial
132_92,CAFs
132_93,Cancer Epithelial
132_94,Cancer Epithelial
132_95,Cancer Epithelial
132_96,Myeloid
132_97,Cancer Epithelial
132_98,CAFs
132_99,Cancer Epithelial
132_100,CAFs
132_101,Cancer Epithelial
132_102,Cancer Epithelial
132_103,Cancer Epithelial
132_104,Cancer Epithelial
132_105,Cancer Epithelial
132_106,Cancer Epithelial
132_107,Cancer Epithelial
132_108,Cancer Epithelial
132_109,Cancer Epithelial
132_110,Cancer Epithelial
132_111,Cancer Epithelial
132_112,Cancer Epithelial
132_113,CAFs
132_114,Cancer Epithelial
132_115,Cancer Epithelial
132_116,Cancer Epithelial
132_117,Cancer Epithelial
132_118,Cancer Epithelial
132_119,Cancer Epithelial
132_120,Cancer Epithelial
132_121,Cancer Epithelial
132_122,Cancer Epithelial
132_123,Cancer Epithelial
132_124,Cancer Epithelial
132_125,Cancer Epithelial
132_126,Cancer Epithelial
132_127,Cancer Epithelial
132_128,Cancer Epithelial
132_129,Cancer Epithelial
132_130,Cancer Epithelial
132_131,Cancer Epithelial
132_132,Cancer Epithelial
132_133,Cancer Epithelial
132_134,Cancer Epithelial
132_135,Cancer Epithelial
132_136,CAFs
132_137,Cancer Epithelial
132_138,Cancer Epithelial
132_139,Cancer Epithelial
132_140,Cancer Epithelial
132_141,Cancer Epithelial
132_142,Cancer Epithelial
132_143,Cancer Epithelial
132_144,Cancer Epithelial
132_145,Cancer Epithelial
132_146,Cancer Epithelial
132_147,Cancer Epithelial
132_148,Cancer Epithelial
132_149,Cancer Epithelial
132_150,Cancer Epithelial
132_151,Cancer Epithelial
132_152,Cancer Epithelial
132_153,CAFs
132_154,Cancer Epithelial
132_155,Cancer Epithelial
132_156,Cancer Epithelial
132_157,Cancer Epithelial
132_158,Cancer Epithelial
132_159,Cancer Epithelial
132_160,Cancer Epithelial
132_161,Cancer Epithelial
132_162,Cancer Epithelial
132_163,Cancer Epithelial
132_164,Cancer Epithelial
132_165,Cancer Epithelial
132_166,Cancer Epithelial
132_167,Cancer Epithelial
132_168,Cancer Epithelial
132_169,Cancer Epithelial
132_170,Cancer Epithelial
132_171,CAFs
132_172,Cancer Epithelial
132_173,Cancer Epithelial
132_175,CAFs
132_176,Cancer Epithelial
132_177,Cancer Epithelial
132_178,Cancer Epithelial
132_179,Cancer Epithelial
132_180,Cancer Epithelial
132_181,Cancer Epithelial
132_182,Cancer Epithelial
132_183,Cancer Epithelial
132_184,Cancer Epithelial
132_185,CAFs
132_186,Cancer Epithelial
132_187,Cancer Epithelial
132_188,Cancer Epithelial
132_189,Cancer Epithelial
132_190,Cancer Epithelial
132_191,Cancer Epithelial
132_192,Cancer Epithelial
132_193,Cancer Epithelial
132_194,Cancer Epithelial
132_195,Cancer Epithelial
132_196,Cancer Epithelial
132_197,Cancer Epithelial
132_198,Cancer Epithelial
132_199,Cancer Epithelial
132_200,Cancer Epithelial
132_201,Cancer Epithelial
132_202,Cancer Epithelial
132_203,CAFs
132_204,CAFs
132_205,Cancer Epithelial
132_206,Cancer Epithelial
132_207,Cancer Epithelial
132_208,CAFs
132_209,Cancer Epithelial
132_210,Cancer Epithelial
132_211,Cancer Epithelial
132_212,Cancer Epithelial
132_213,Cancer Epithelial
132_214,Cancer Epithelial
132_215,Cancer Epithelial
132_216,Cancer Epithelial
132_217,Cancer Epithelial
132_218,Cancer Epithelial
132_219,Cancer Epithelial
132_220,CAFs
132_222,Cancer Epithelial
132_223,Cancer Epithelial
132_224,CAFs
132_225,Cancer Epithelial
132_226,Cancer Epithelial
132_227,Cancer Epithelial
132_228,Cancer Epithelial
132_229,CAFs
132_230,CAFs
132_231,Cancer Epithelial
132_232,Cancer Epithelial
132_233,Cancer Epithelial
132_234,Cancer Epithelial
132_235,Cancer Epithelial
132_236,Cancer Epithelial
132_237,Cancer Epithelial
132_238,Cancer Epithelial
132_239,Cancer Epithelial
132_240,Cancer Epithelial
132_241,Cancer Epithelial
132_242,CAFs
132_243,Cancer Epithelial
132_244,Cancer Epithelial
132_245,Cancer Epithelial
132_246,Cancer Epithelial
132_247,Cancer Epithelial
132_248,CAFs
132_249,Cancer Epithelial
132_251,CAFs
132_252,Cancer Epithelial
132_253,Cancer Epithelial
132_254,Cancer Epithelial
132_255,Cancer Epithelial
132_256,CAFs
132_257,Cancer Epithelial
132_258,Cancer Epithelial
132_259,Cancer Epithelial
132_260,Cancer Epithelial
132_261,Cancer Epithelial
132_262,Cancer Epithelial
132_263,Cancer Epithelial
132_264,Cancer Epithelial
132_265,Cancer Epithelial
132_266,Cancer Epithelial
132_267,Cancer Epithelial
132_268,Cancer Epithelial
132_269,Cancer Epithelial
132_270,CAFs
132_271,Cancer Epithelial
132_272,Cancer Epithelial
132_273,Cancer Epithelial
132_274,Cancer Epithelial
132_275,Cancer Epithelial
132_276,Cancer Epithelial
132_277,Cancer Epithelial
132_278,Cancer Epithelial
132_279,CAFs
132_280,Cancer Epithelial
132_282,Cancer Epithelial
132_283,Cancer Epithelial
132_284,Cancer Epithelial
132_285,Cancer Epithelial
132_286,Cancer Epithelial
132_287,Cancer Epithelial
132_288,Cancer Epithelial
132_289,Cancer Epithelial
132_290,Cancer Epithelial
132_291,Cancer Epithelial
132_292,Cancer Epithelial
132_293,Plasmablasts
132_294,Cancer Epithelial
132_295,Cancer Epithelial
132_296,Cancer Epithelial
132_297,Cancer Epithelial
132_298,Cancer Epithelial
132_299,Cancer Epithelial
132_300,Cancer Epithelial
132_301,CAFs
132_302,Cancer Epithelial
132_303,Cancer Epithelial
132_304,Cancer Epithelial
132_305,Cancer Epithelial
132_306,Cancer Epithelial
132_307,Cancer Epithelial
132_308,Cancer Epithelial
132_309,Cancer Epithelial
132_310,Cancer Epithelial
132_312,Cancer Epithelial
132_313,CAFs
132_314,Cancer Epithelial
132_315,Cancer Epithelial
132_316,Cancer Epithelial
132_317,Cancer Epithelial
132_318,Cancer Epithelial
132_319,Cancer Epithelial
132_320,Cancer Epithelial
132_321,Cancer Epithelial
132_322,Cancer Epithelial
132_323,Cancer Epithelial
132_324,Cancer Epithelial
132_325,Cancer Epithelial
132_326,Cancer Epithelial
132_327,Cancer Epithelial
132_328,Cancer Epithelial
132_329,CAFs
132_330,Cancer Epithelial
132_331,Cancer Epithelial
132_332,Cancer Epithelial
132_333,Cancer Epithelial
132_334,Cancer Epithelial
132_335,Cancer Epithelial
132_336,Cancer Epithelial
132_337,Cancer Epithelial
132_338,Cancer Epithelial
132_339,Cancer Epithelial
132_340,Cancer Epithelial
132_341,Cancer Epithelial
132_342,Cancer Epithelial
132_343,CAFs
132_344,Cancer Epithelial
132_345,Cancer Epithelial
132_346,CAFs
132_347,Cancer Epithelial
132_348,Cancer Epithelial
132_349,Cancer Epithelial
132_350,Cancer Epithelial
132_351,Cancer Epithelial
132_352,Cancer Epithelial
132_353,Cancer Epithelial
132_354,Cancer Epithelial
132_355,Cancer Epithelial
132_356,Cancer Epithelial
132_357,Cancer Epithelial
132_358,Cancer Epithelial
132_359,Cancer Epithelial
132_361,Cancer Epithelial
132_362,Cancer Epithelial
132_363,Cancer Epithelial
132_364,Cancer Epithelial
132_365,CAFs
132_366,Cancer Epithelial
132_367,Cancer Epithelial
132_368,Cancer Epithelial
132_369,Cancer Epithelial
132_370,Cancer Epithelial
132_371,Cancer Epithelial
132_372,Cancer Epithelial
132_373,Cancer Epithelial
132_374,Cancer Epithelial
132_375,Cancer Epithelial
132_376,Cancer Epithelial
132_377,Cancer Epithelial
132_378,Cancer Epithelial
132_379,Cancer Epithelial
132_380,Cancer Epithelial
132_381,Cancer Epithelial
132_382,Cancer Epithelial
132_383,Cancer Epithelial
132_384,Cancer Epithelial
132_385,Cancer Epithelial
132_386,CAFs
132_387,Cancer Epithelial
132_388,Cancer Epithelial
132_389,CAFs
132_390,Cancer Epithelial
132_391,Cancer Epithelial
132_392,Cancer Epithelial
132_393,Cancer Epithelial
132_394,Cancer Epithelial
132_395,Cancer Epithelial
132_396,Cancer Epithelial
132_397,Cancer Epithelial
132_399,Cancer Epithelial
132_400,Cancer Epithelial
132_401,Cancer Epithelial
132_402,Endothelial
132_403,Cancer Epithelial
132_404,Cancer Epithelial
132_405,Cancer Epithelial
132_406,Cancer Epithelial
132_407,Cancer Epithelial
132_408,Cancer Epithelial
132_409,Cancer Epithelial
132_410,Cancer Epithelial
132_411,Cancer Epithelial
132_412,Cancer Epithelial
132_413,Cancer Epithelial
132_414,Cancer Epithelial
132_415,Cancer Epithelial
132_416,Cancer Epithelial
132_417,Cancer Epithelial
132_418,Cancer Epithelial
132_419,Cancer Epithelial
132_421,Cancer Epithelial
132_422,Cancer Epithelial
132_423,Cancer Epithelial
132_424,Endothelial
132_425,CAFs
132_426,Cancer Epithelial
132_427,Cancer Epithelial
132_428,CAFs
132_429,Cancer Epithelial
132_430,Cancer Epithelial
132_431,CAFs
132_432,Cancer Epithelial
132_433,Cancer Epithelial
132_434,Cancer Epithelial
132_435,Cancer Epithelial
132_436,Cancer Epithelial
132_437,Cancer Epithelial
132_438,Cancer Epithelial
132_439,Cancer Epithelial
132_440,Cancer Epithelial
132_441,CAFs
132_442,Cancer Epithelial
132_443,Cancer Epithelial
132_444,Cancer Epithelial
132_445,Cancer Epithelial
132_446,Cancer Epithelial
132_447,Cancer Epithelial
132_448,Cancer Epithelial
132_449,Cancer Epithelial
132_450,Cancer Epithelial
132_451,Cancer Epithelial
132_452,Cancer Epithelial
132_453,Cancer Epithelial
132_454,Cancer Epithelial
132_455,Cancer Epithelial
132_456,Cancer Epithelial
132_457,CAFs
132_458,PVL
132_459,Cancer Epithelial
132_460,PVL
132_461,Cancer Epithelial
132_462,Cancer Epithelial
132_463,Cancer Epithelial
132_464,Cancer Epithelial
132_465,Cancer Epithelial
132_466,CAFs
132_467,Cancer Epithelial
132_468,Cancer Epithelial
132_469,Cancer Epithelial
132_470,Cancer Epithelial
132_471,Cancer Epithelial
132_472,Cancer Epithelial
132_473,Cancer Epithelial
132_474,Endothelial
132_475,CAFs
132_476,Cancer Epithelial
132_477,Cancer Epithelial
132_478,Cancer Epithelial
132_479,Cancer Epithelial
132_480,Cancer Epithelial
132_481,Cancer Epithelial
132_483,PVL
132_484,Cancer Epithelial
132_485,Cancer Epithelial
132_487,Cancer Epithelial
132_488,Cancer Epithelial
132_489,Cancer Epithelial
132_490,Cancer Epithelial
132_491,Cancer Epithelial
132_492,Cancer Epithelial
132_493,Cancer Epithelial
132_494,Cancer Epithelial
132_495,Cancer Epithelial
132_496,Cancer Epithelial
132_497,Cancer Epithelial
